metric,analysis,n_SAD,n_HC,mean_SAD,mean_HC,diff_SAD_minus_HC,cohens_d_SAD_minus_HC,hedges_g_SAD_minus_HC,rank_biserial_SAD_vs_HC,t,p,scalar_auc_abs_direction,phase,feature_space,roi_name,all_subjects_adjusted_group_beta,all_subjects_adjusted_group_p,all_subjects_adjusted_model_n,q_within_phase_feature,rank_score,profile,profile_order,metric_family,interpretation,direction_summary,passes_nominal_p05,passes_family_q05
Neural_DynamicDiscriminationAUC,placebo_SAD_vs_HC,22,28,-0.01734159267617918,-0.002084569266762176,-0.015257023409417005,-0.18294702780720207,-0.1800735142814345,-0.11688311688311681,-0.6218424038017607,0.5377180224719115,0.5584415584415584,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,-0.015435780827833435,0.5421122113913942,100,0.8290214736390509,1.3637037037037036,Q3_learning_dynamics,3,trajectory_auc,Mean trialwise threat-vs-safety evidence separation across extinction trials.,SAD lower than HC,False,False
Neural_SafetyEvidence,placebo_SAD_vs_HC,22,28,0.42707543313317003,0.4496824962452844,-0.022607063112114356,-0.17436236994186655,-0.17162369397419325,-0.12337662337662347,-0.613522364724519,0.5425761221655022,0.5616883116883118,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,-0.024642711351162284,0.4971255573098997,100,0.9836574916130263,1.3635555555555556,Q2_decision_evidence,2,prototype_evidence,Prototype evidence that safety trials look background-like rather than threat-like.,SAD lower than HC,False,False
Neural_Euclid_TriangleArea_Normalized,placebo_SAD_vs_HC,22,28,0.4122048730307302,0.4024738138804938,0.00973105915023642,0.219992791112664,0.21653740695906196,0.06493506493506485,0.8405688227683729,0.4058064276253325,0.5324675324675324,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.007342837572811371,0.46757223760358224,100,0.7280803484886678,1.3634074074074074,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_RawNorm_SafetyMinusBackground,placebo_SAD_vs_HC,22,28,8.082136674360795,-132.27535138811385,140.35748806247463,0.2877487180432017,0.2832291046707954,-0.009740259740259827,1.0302090061397313,0.30811059645154837,0.5048701298701299,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,100.10117173407261,0.4009534238741095,100,0.7754854102526821,1.362962962962963,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_SafetyVsBackgroundDispersion,placebo_SAD_vs_HC,22,28,-0.003147444018182369,-0.010842664021844736,0.007695220003662367,0.14888171989579566,0.14654326356235384,-0.14935064935064934,0.5415562864484262,0.5906362369638818,0.5746753246753247,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,0.006559259181311429,0.6011329449866407,100,0.9836574916130263,1.358074074074074,Q4_precision_dispersion,4,within_cue_dispersion,Whether safety patterns are more variable around their prototype than background patterns.,SAD higher than HC,False,False
Neural_PrototypeDynamicDiscrimination_Volatility,placebo_SAD_vs_HC,22,28,0.05729414020996116,0.07326018002383994,-0.015966039813878778,-0.22978165156740585,-0.22617251567891258,-0.05519480519480535,-0.8542327609107994,0.3974767144170014,0.5275974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,-0.018032628661787252,0.3219911968510715,100,0.7725837926185422,1.357037037037037,Q3_learning_dynamics,3,trajectory_volatility,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_PrototypeDynamicDiscriminationAUC,placebo_SAD_vs_HC,22,28,0.028368142732107228,0.051888746760915976,-0.023520604028808748,-0.259244412937187,-0.25517251116330447,0.022727272727272707,-1.0176005756029665,0.3169629684421483,0.5113636363636364,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,-0.01888792833472861,0.35625428404149295,100,0.7069509039822284,1.3567407407407406,Q3_learning_dynamics,3,trajectory_auc,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Dist_Threat_Safety,placebo_SAD_vs_HC,23,28,1.5425761163168128,1.5162444830311217,0.026331633285691103,0.17429845911518033,0.17161694435956218,0.12111801242236031,0.6125613948594631,0.5432699639882194,0.5605590062111802,phase2_extinction,phase2_ext_roi_by_roi,amygdala,0.031997792951678795,0.4621671708246985,102,0.8511166071928831,1.3562962962962963,Q1_geometry_topology,1,pairwise_geometry,Pattern distance between reinforced/threat cue and safety cue.,SAD higher than HC,False,False
Neural_CorrTriangleAngle_Background,placebo_SAD_vs_HC,23,28,61.81552187533184,59.59615650990064,2.2193653654312016,0.2452169997776619,0.24144443055031325,0.04347826086956519,0.876349985232471,0.3852044505122013,0.5217391304347826,phase2_extinction,phase2_ext_roi_by_roi,insula,2.6234835445875895,0.31464907024118044,102,0.7512677244708655,1.3543703703703704,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Euclid_TriangleAngle_Threat,placebo_SAD_vs_HC,22,28,58.03077610654756,61.42393154402926,-3.3931554374816955,-0.23314762041285378,-0.22948561590375138,-0.051948051948051965,-0.8626172166822531,0.39281449286041914,0.525974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,right_vmpfc,-3.12643796081525,0.4538611494132546,100,0.8524019740609203,1.3534814814814817,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ShockEvidence_Discrimination,placebo_SAD_vs_HC,22,28,6.83312331737919e-05,-0.0005038405158872907,0.0005721717490610826,0.1737266898849807,0.1709979984208187,0.12337662337662336,0.6085237244809921,0.5459078228356974,0.5616883116883117,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,0.00048639780735123075,0.6967683109901233,100,0.9216625580342943,1.3534814814814815,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Difference in shock-prototype evidence for threat versus safety cues; positive values mean CSR is more shock-like than CSS.,SAD higher than HC,False,False
Neural_Euclid_Dist_Threat_Background,placebo_SAD_vs_HC,23,28,0.5357083653308793,0.5509728915618338,-0.015264526230954534,-0.17973892143985662,-0.17697370726385883,-0.1149068322981367,-0.6228723097732757,0.5368255832513393,0.5574534161490683,phase2_extinction,phase2_ext_roi_by_roi,insula,-0.024288275807351725,0.29676462108613383,102,0.7989925196225676,1.3534814814814813,Q1_geometry_topology,1,pairwise_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ThreatVsBackgroundDispersion,placebo_SAD_vs_HC,23,28,0.013602867100625743,0.034463582608464285,-0.020860715507838544,-0.20972481580993713,-0.20649828018209196,-0.0714285714285714,-0.8082821607215341,0.4246091397363895,0.5357142857142857,phase2_extinction,phase2_ext_roi_by_roi,right_hippocampus,-0.021545715372174427,0.38490605052442395,102,0.6954804874992586,1.3522962962962963,Q4_precision_dispersion,4,within_cue_dispersion,Whether threat patterns are more variable around their prototype than background patterns.,SAD lower than HC,False,False
Neural_RawMean_ThreatMinusBackground,placebo_SAD_vs_HC,22,28,-0.7234898466955532,-5.495691188744137,4.772201342048583,0.19741125144232177,0.1943105511578874,0.08766233766233755,0.7270407464555771,0.4708248396696345,0.5438311688311688,phase3_reinstatement,phase3_reinst_roi_by_roi,right_insula,3.9524976464547055,0.5272797703304059,100,0.9904773436719106,1.352148148148148,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_LearningAUC,placebo_SAD_vs_HC,22,28,0.028592793394806592,0.0377186833608116,-0.009125889966005007,-0.23045101183497582,-0.22683136243442648,0.04870129870129869,-0.9052116147087685,0.37257809523662333,0.5243506493506493,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,-0.008041730931468101,0.3803436054167205,100,0.8888685859491695,1.3519999999999999,Q3_learning_dynamics,3,trajectory_auc,Mean threat evidence across extinction trials.,SAD lower than HC,False,False
Neural_Shock_Dist_Safety,placebo_SAD_vs_HC,22,28,1.9887682593810625,1.9862871096317767,0.002481149749285816,0.2232065400671203,0.2197006781812493,0.06168831168831157,0.8315944826608442,0.4100472946584377,0.5308441558441558,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,0.0017021412826303817,0.6116615948801973,100,0.776306903794751,1.349925925925926,Q6_shock_anchor_secondary,6,shock_pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_EarlyLate_Change,placebo_SAD_vs_HC,23,28,-0.01281383017507097,-0.04580941312138098,0.03299558294631001,0.16328660418776325,0.1607745025848746,0.13043478260869557,0.5797008539013367,0.5648895404287636,0.5652173913043478,phase2_extinction,phase2_ext_roi_by_roi,left_insula,0.0407838728561804,0.5215851714834296,102,0.8820896905862564,1.3494814814814815,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in threat evidence; negative values indicate declining threat evidence over trials.,SAD higher than HC,False,False
Neural_CorrTrianglePerimeter,placebo_SAD_vs_HC,22,28,0.09917336296406382,0.12361783868918218,-0.02444447572511836,-0.2316750014838034,-0.22803612711494786,-0.04870129870129891,-0.881022862082896,0.3836108359637318,0.5243506493506495,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,-0.023885589379625642,0.4065020494009133,100,0.9836574916130263,1.349037037037037,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Certainty_CSR,placebo_SAD_vs_HC,23,28,0.19780538107676301,0.22683669199741954,-0.029031310920656528,-0.17174812016211616,-0.1691058413903913,-0.12111801242236031,-0.609869658631171,0.5448879477392209,0.5605590062111802,phase2_extinction,phase2_ext_roi_by_roi,amygdala,-0.03585401376958989,0.4103910957394735,102,0.8511166071928831,1.3488888888888888,Q2_decision_evidence,2,representational_certainty,Certainty of expected threat-state evidence for CSR relative to maximal ambiguity.,SAD lower than HC,False,False
Neural_ThreatEvidenceCertainty,placebo_SAD_vs_HC,23,28,0.19780538107676301,0.22683669199741954,-0.029031310920656528,-0.17174812016211616,-0.1691058413903913,-0.12111801242236031,-0.609869658631171,0.5448879477392209,0.5605590062111802,phase2_extinction,phase2_ext_roi_by_roi,amygdala,-0.03585401376958989,0.4103910957394735,102,0.8511166071928831,1.3488888888888888,Q4_precision_dispersion,4,representational_certainty,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Euclid_TrianglePerimeter,placebo_SAD_vs_HC,22,28,0.1261180090730344,0.13797158426316414,-0.01185357519012975,-0.21114939866573618,-0.20783291596418013,-0.07142857142857151,-0.7832283638826396,0.43753748635843337,0.5357142857142858,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,-0.010589292103987532,0.5138163198205604,100,0.7899982392582824,1.3482962962962963,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ShockEvidence_CSS,placebo_SAD_vs_HC,22,28,0.12407999006099645,0.12698546829177007,-0.0029054782307736254,-0.2687818366748096,-0.264560132433844,-0.01298701298701288,-1.0530611367903544,0.3005278641618738,0.5064935064935064,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,-0.0024453575259708368,0.32015772099723544,100,0.6510705207675652,1.3466666666666667,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Prototype evidence that CSS patterns look shock-like rather than background-like.,SAD lower than HC,False,False
Neural_Safety_Trajectory_Slope,placebo_SAD_vs_HC,22,28,-0.00029226388527624816,0.0010401455307289093,-0.0013324094160051575,-0.22895851482411472,-0.2253623077849925,-0.05519480519480513,-0.8407898318848938,0.40471211307190114,0.5275974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,-0.0009544834875123788,0.529156191125584,100,0.9147922191030486,1.3457777777777777,Q3_learning_dynamics,3,trialwise_slope,Trialwise change in safety evidence across extinction/reinstatement trials.,SAD lower than HC,False,False
Neural_ThreatEvidence,placebo_SAD_vs_HC,23,28,0.4965093062210768,0.4709366745409591,0.025572631680117697,0.2047053108544007,0.2015559983797176,0.08385093167701863,0.7243145418589196,0.47252047291027977,0.5419254658385093,phase2_extinction,phase2_ext_roi_by_roi,left_hippocampus,0.017298534948402985,0.6203560603037117,102,0.8035104690055279,1.3456296296296295,Q2_decision_evidence,2,prototype_evidence,Prototype evidence that threat trials look threat-like rather than background-like.,SAD higher than HC,False,False
Neural_CV_Dist_Threat_Safety,placebo_SAD_vs_HC,23,28,1.2152224604896233,1.191816245821044,0.023406214668579395,0.2183637843903007,0.21500434155352688,0.0714285714285714,0.7586843197913772,0.4523140104192669,0.5357142857142857,phase2_extinction,phase2_ext_roi_by_roi,right_insula,0.023806059015768582,0.4445467286443602,102,0.8107515281100067,1.3434074074074074,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Euclid_VicariousDiscrimination,placebo_SAD_vs_HC,22,28,-0.0007686123720495485,-0.004518673344404971,0.0037500609723554222,0.24538168916095887,0.24152752650398046,0.03571428571428559,0.9374366270386014,0.35440106790396453,0.5178571428571428,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,0.002478416022322629,0.5563161115885377,100,0.7088021358079291,1.342814814814815,Q1_geometry_topology,1,composite_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Safety_Volatility,placebo_SAD_vs_HC,23,28,0.3495785457140245,0.3706052743492253,-0.021026728635200775,-0.1538138778995918,-0.15144751054729041,-0.1428571428571429,-0.5348654658881979,0.5955711213067549,0.5714285714285714,phase2_extinction,phase2_ext_roi_by_roi,right_vmpfc,-0.03448341556943622,0.4064691313370873,102,0.8506219530879949,1.3425185185185184,Q3_learning_dynamics,3,trajectory_volatility,Trial-to-trial instability in safety evidence.,SAD lower than HC,False,False
Neural_CorrTriangleAngle_Safety,placebo_SAD_vs_HC,22,28,57.18385429500301,62.03602412940311,-4.852169834400101,-0.19236562073019695,-0.18934417118993208,-0.09740259740259738,-0.665019825761211,0.5096503679620833,0.5487012987012987,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,-4.222995045012631,0.5366097400874317,100,0.8888685859491695,1.3416296296296297,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_PrototypeBoundarySeparation,placebo_SAD_vs_HC,23,28,0.32394477375154396,0.34673852790801113,-0.022793754156467172,-0.22590552585235923,-0.22243005622386142,-0.05900621118012417,-0.8122097734792815,0.4206268579088852,0.5295031055900621,phase2_extinction,phase2_ext_roi_by_roi,left_amygdala,-0.025681339194504722,0.3009105412241549,102,0.921856808699436,1.3414814814814815,Q2_decision_evidence,2,decision_boundary,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Safety_InitialFinal_Change,placebo_SAD_vs_HC,23,28,-0.018239967270512848,0.03516236137225718,-0.05340232864277003,-0.15683803505975313,-0.15442514221268003,-0.13354037267080743,-0.5657910700314848,0.5741239518701746,0.5667701863354038,phase2_extinction,phase2_ext_roi_by_roi,left_insula,-0.05568717313007023,0.5500950259035683,102,0.8820896905862564,1.3414814814814815,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ShockEvidence_CSS_EarlyLate_Change,placebo_SAD_vs_HC,22,28,0.0077842895649325086,0.0038266998260236304,0.003957589738908878,0.20826434819106898,0.2049931804184344,0.0844155844155845,0.6819442269490451,0.5004973140901079,0.5422077922077922,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,0.003279006729865811,0.48248689116548604,100,0.8888685859491695,1.3405925925925928,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Shock_Anchor_SafetySpecificity,placebo_SAD_vs_HC,22,28,1.954674527299,1.9323487646870412,0.022325762611958844,0.2667435641955152,0.2625538747055333,0.012987012987013102,1.040070201769179,0.30606508693015405,0.5064935064935066,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.019058821450419716,0.33210100151112487,100,0.6510705207675652,1.3404444444444445,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Safety-cue specificity away from SHOCK; positive values mean CSS is closer to CS- than to SHOCK.,SAD higher than HC,False,False
Neural_CorrTriangleArea_Normalized,placebo_SAD_vs_HC,23,28,0.4167963177950444,0.41455844227989674,0.002237875515147647,0.10271378026896742,0.10113356826482947,0.24534161490683237,0.35372310001420554,0.7254474985883801,0.6226708074534162,phase2_extinction,phase2_ext_roi_by_roi,right_insula,0.0026234117740355583,0.6087255775816749,102,0.9376456061728228,1.3377777777777777,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_RawMean_SafetyMinusBackground,placebo_SAD_vs_HC,22,28,-0.11365048587322235,-7.715002062065261,7.601351576192038,0.21180210200570115,0.20847536741922418,0.06818181818181812,0.8106651404528656,0.4226339081784549,0.5340909090909091,phase3_reinstatement,phase3_reinst_roi_by_roi,left_acc,5.889308560015465,0.4843276987362348,100,0.7789679017740764,1.3376296296296295,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ThreatTriangleOpenness,placebo_SAD_vs_HC,22,28,-0.002613588138508503,-0.006427405624086605,0.003813817485578102,0.17121215447924037,0.1685229583355874,0.12012987012987009,0.6089891606875434,0.5454575527951531,0.560064935064935,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,0.0015408422567251155,0.843808893109138,100,0.8078028764957826,1.3376296296296295,Q1_geometry_topology,1,geometry_triangle,Whether threat is farther from background than safety is; positive values indicate an open threat-safety-background geometry.,SAD higher than HC,False,False
